transaction_id,sale_date,store_id,product_sku,quantity_sold,unit_price,payment_method,customer_id,_ingested_at
100388,2026-03-17,FC004,FRZ-PEA-004,1,1.59,ONLINE,CUS00185,2026-04-16 03:15:00
100389,2026-03-17,FC004,SNK-BSC-003,1,2.79,CARD,CUS00052,2026-04-16 03:15:00
100390,2026-03-17,FC004,PRD-BRC-003,1,1.29,CARD,CUS00054,2026-04-16 03:15:00
100391,2026-03-17,FC004,SNK-CHC-002,1,1.29,ONLINE,CUS00029,2026-04-16 03:15:00
100392,2026-03-17,FC004,SNK-NUT-004,2,3.49,CASH,,2026-04-16 03:15:00
100392,2026-03-17,FC004,PRD-BAN-001,2,0.99,CASH,,2026-04-16 03:15:00
100392,2026-03-17,FC004,BEV-WAT-003,5,2.79,CASH,,2026-04-16 03:15:00
100392,2026-03-17,FC004,PRD-TOM-002,1,1.39,CASH,,2026-04-16 03:15:00
100393,2026-03-17,FC004,PRD-TOM-002,1,1.39,CASH,,2026-04-16 03:15:00
100394,2026-03-17,FC004,FRS-YGT-002,1,1.49,CASH,CUS00030,2026-04-16 03:15:00
100394,2026-03-17,FC004,BAK-BRD-001,2,1.19,CASH,CUS00030,2026-04-16 03:15:00
100395,2026-03-17,FC004,PRD-BAN-001,3,0.99,ONLINE,CUS00113,2026-04-16 03:15:00
100396,2026-03-17,FC004,FRS-BTR-004,1,3.49,CARD,,2026-04-16 03:15:00
100397,2026-03-17,FC004,BEV-OJU-002,2,2.49,CARD,CUS00099,2026-04-16 03:15:00
100397,2026-03-17,FC004,BAK-CRS-002,1,2.49,CARD,CUS00099,2026-04-16 03:15:00
100397,2026-03-17,FC004,SNK-BSC-003,2,2.79,CARD,CUS00099,2026-04-16 03:15:00
100397,2026-03-17,FC004,BAK-CRS-002,1,2.49,CARD,CUS00099,2026-04-16 03:15:00
100398,2026-03-17,FC004,BAK-CRS-002,2,2.49,CARD,CUS00146,2026-04-16 03:15:00
100398,2026-03-17,FC004,PRD-APL-004,2,1.79,CARD,CUS00146,2026-04-16 03:15:00
100398,2026-03-17,FC004,SNK-CHC-002,3,1.29,CARD,CUS00146,2026-04-16 03:15:00
100399,2026-03-17,FC004,BEV-BER-004,1,6.49,CARD,,2026-04-16 03:15:00
100399,2026-03-17,FC004,BEV-OJU-002,1,2.49,CARD,,2026-04-16 03:15:00
100400,2026-03-17,FC004,SNK-BSC-003,3,2.79,CASH,,2026-04-16 03:15:00
100401,2026-03-17,FC004,BAK-BGL-004,5,1.99,ONLINE,,2026-04-16 03:15:00
100401,2026-03-17,FC004,SNK-CHC-002,3,1.29,ONLINE,,2026-04-16 03:15:00
100402,2026-03-17,FC004,FRS-BTR-004,1,3.49,ONLINE,,2026-04-16 03:15:00
100402,2026-03-17,FC004,SNK-NUT-004,1,3.49,ONLINE,,2026-04-16 03:15:00
100403,2026-03-17,FC004,BAK-BRD-001,3,1.19,CARD,,2026-04-16 03:15:00
100404,2026-03-17,FC004,FRS-MLK-001,2,1.29,CASH,,2026-04-16 03:15:00
100404,2026-03-17,FC004,BAK-CRS-002,1,2.49,CASH,,2026-04-16 03:15:00
100405,2026-03-17,FC004,BEV-BER-004,1,6.49,CASH,CUS00043,2026-04-16 03:15:00
100405,2026-03-17,FC004,PRD-BRC-003,5,1.29,CASH,CUS00043,2026-04-16 03:15:00
100406,2026-03-17,FC004,BEV-COL-001,3,1.49,CARD,CUS00165,2026-04-16 03:15:00
100407,2026-03-17,FC004,FRS-CHD-003,3,2.29,CARD,CUS00147,2026-04-16 03:15:00
100408,2026-03-17,FC004,FRS-BTR-004,1,3.49,CASH,CUS00128,2026-04-16 03:15:00
100408,2026-03-17,FC004,FRS-YGT-002,2,1.49,CASH,CUS00128,2026-04-16 03:15:00
100409,2026-03-17,FC005,SNK-CHP-001,1,1.99,ONLINE,,2026-04-16 03:15:00
100409,2026-03-17,FC005,FRZ-PIZ-001,2,4.99,ONLINE,,2026-04-16 03:15:00
100409,2026-03-17,FC005,SNK-CHP-001,2,1.99,ONLINE,,2026-04-16 03:15:00
100410,2026-03-17,FC005,BEV-WAT-003,1,2.79,CARD,CUS00014,2026-04-16 03:15:00
100410,2026-03-17,FC005,FRZ-PEA-004,2,1.59,CARD,CUS00014,2026-04-16 03:15:00
100410,2026-03-17,FC005,SNK-BSC-003,2,2.79,CARD,CUS00014,2026-04-16 03:15:00
100410,2026-03-17,FC005,SNK-BSC-003,1,2.79,CARD,CUS00014,2026-04-16 03:15:00
100411,2026-03-17,FC005,PRD-BRC-003,1,1.29,CASH,,2026-04-16 03:15:00
100412,2026-03-17,FC005,FRZ-PIZ-001,1,4.99,ONLINE,,2026-04-16 03:15:00
100412,2026-03-17,FC005,FRS-BTR-004,1,3.49,ONLINE,,2026-04-16 03:15:00
100413,2026-03-17,FC005,FRS-BTR-004,1,3.49,CARD,CUS00184,2026-04-16 03:15:00
100414,2026-03-17,FC005,BEV-WAT-003,3,2.79,CARD,CUS00101,2026-04-16 03:15:00
100415,2026-03-17,FC005,FRS-YGT-002,4,1.49,CARD,CUS00194,2026-04-16 03:15:00
100416,2026-03-17,FC005,BEV-WAT-003,2,2.79,CARD,,2026-04-16 03:15:00
100416,2026-03-17,FC005,FRZ-PIZ-001,1,4.99,CARD,,2026-04-16 03:15:00
100416,2026-03-17,FC005,BEV-BER-004,1,6.49,CARD,,2026-04-16 03:15:00
100417,2026-03-17,FC005,FRZ-FRI-003,1,2.49,CARD,,2026-04-16 03:15:00
100417,2026-03-17,FC005,FRZ-PIZ-001,2,4.99,CARD,,2026-04-16 03:15:00
100418,2026-03-17,FC005,SNK-NUT-004,3,3.49,CARD,,2026-04-16 03:15:00
100418,2026-03-17,FC005,FRS-BTR-004,1,3.49,CARD,,2026-04-16 03:15:00
100418,2026-03-17,FC005,FRZ-PEA-004,2,1.59,CARD,,2026-04-16 03:15:00
100419,2026-03-17,FC005,FRZ-PEA-004,4,1.59,CARD,,2026-04-16 03:15:00
100420,2026-03-17,FC005,BEV-WAT-003,3,2.79,CARD,CUS00088,2026-04-16 03:15:00
100420,2026-03-17,FC005,BAK-BRD-001,1,1.19,CARD,CUS00088,2026-04-16 03:15:00
100420,2026-03-17,FC005,SNK-BSC-003,3,2.79,CARD,CUS00088,2026-04-16 03:15:00
100421,2026-03-17,FC005,PRD-BRC-003,2,1.29,ONLINE,,2026-04-16 03:15:00
100421,2026-03-17,FC005,FRZ-ICE-002,2,7.49,ONLINE,,2026-04-16 03:15:00
100422,2026-03-17,FC005,SNK-CHC-002,1,1.29,CARD,,2026-04-16 03:15:00
100423,2026-03-17,FC005,FRZ-PIZ-001,1,4.99,CARD,,2026-04-16 03:15:00
100423,2026-03-17,FC005,SNK-CHP-001,1,1.99,CARD,,2026-04-16 03:15:00
100424,2026-03-17,FC005,FRZ-FRI-003,4,2.49,ONLINE,CUS00123,2026-04-16 03:15:00
100425,2026-03-17,FC005,PRD-TOM-002,3,1.39,ONLINE,,2026-04-16 03:15:00
100425,2026-03-17,FC005,BEV-OJU-002,3,2.49,ONLINE,,2026-04-16 03:15:00
100426,2026-03-17,FC005,SNK-CHC-002,1,1.29,CASH,CUS00038,2026-04-16 03:15:00
100426,2026-03-17,FC005,PRD-BAN-001,2,0.99,CASH,CUS00038,2026-04-16 03:15:00
100427,2026-03-17,FC005,FRS-YGT-002,2,1.49,CARD,CUS00065,2026-04-16 03:15:00
100428,2026-03-17,FC005,PRD-APL-004,3,1.79,CASH,,2026-04-16 03:15:00
100429,2026-03-17,FC005,BAK-BGL-004,2,1.99,ONLINE,,2026-04-16 03:15:00
100430,2026-03-17,FC005,SNK-BSC-003,2,2.79,CARD,CUS00179,2026-04-16 03:15:00
100430,2026-03-17,FC005,BEV-COL-001,1,1.49,CARD,CUS00179,2026-04-16 03:15:00
100431,2026-03-17,FC005,FRZ-ICE-002,1,7.49,CARD,,2026-04-16 03:15:00
100431,2026-03-17,FC005,SNK-NUT-004,1,3.49,CARD,,2026-04-16 03:15:00
100431,2026-03-17,FC005,FRZ-PEA-004,3,1.59,CARD,,2026-04-16 03:15:00
100431,2026-03-17,FC005,BEV-WAT-003,3,2.79,CARD,,2026-04-16 03:15:00
100432,2026-03-17,FC005,FRZ-FRI-003,1,2.49,CARD,,2026-04-16 03:15:00
100432,2026-03-17,FC005,FRZ-PEA-004,1,1.59,CARD,,2026-04-16 03:15:00
100432,2026-03-17,FC005,SNK-NUT-004,5,3.49,CARD,,2026-04-16 03:15:00
100433,2026-03-17,FC005,BAK-CRS-002,5,2.49,CASH,CUS00175,2026-04-16 03:15:00
100434,2026-03-17,FC005,PRD-BAN-001,2,0.99,CARD,CUS00011,2026-04-16 03:15:00
100434,2026-03-17,FC005,BAK-BRD-001,1,1.19,CARD,CUS00011,2026-04-16 03:15:00
100435,2026-03-17,FC005,FRS-YGT-002,1,1.49,CARD,CUS00120,2026-04-16 03:15:00
100435,2026-03-17,FC005,PRD-BRC-003,2,1.29,CARD,CUS00120,2026-04-16 03:15:00
100435,2026-03-17,FC005,SNK-CHP-001,2,1.99,CARD,CUS00120,2026-04-16 03:15:00
100436,2026-03-17,FC005,PRD-APL-004,1,1.79,ONLINE,CUS00147,2026-04-16 03:15:00
100436,2026-03-17,FC005,SNK-BSC-003,1,2.79,ONLINE,CUS00147,2026-04-16 03:15:00
100437,2026-03-17,FC005,BAK-CRS-002,1,2.49,ONLINE,CUS00018,2026-04-16 03:15:00
100438,2026-03-17,FC005,SNK-CHC-002,1,1.29,CARD,CUS00057,2026-04-16 03:15:00
100438,2026-03-17,FC005,PRD-APL-004,1,1.79,CARD,CUS00057,2026-04-16 03:15:00
100439,2026-03-17,FC005,FRZ-ICE-002,3,7.49,CARD,,2026-04-16 03:15:00
100439,2026-03-17,FC005,SNK-CHP-001,1,1.99,CARD,,2026-04-16 03:15:00
100439,2026-03-17,FC005,SNK-CHC-002,1,1.29,CARD,,2026-04-16 03:15:00
100439,2026-03-17,FC005,BAK-BGL-004,4,1.99,CARD,,2026-04-16 03:15:00
100440,2026-03-17,FC005,SNK-CHC-002,3,1.29,CASH,,2026-04-16 03:15:00
100440,2026-03-17,FC005,BEV-COL-001,4,1.49,CASH,,2026-04-16 03:15:00
100441,2026-03-17,FC005,FRS-MLK-001,4,1.29,CARD,CUS00139,2026-04-16 03:15:00
100441,2026-03-17,FC005,PRD-APL-004,1,1.79,CARD,CUS00139,2026-04-16 03:15:00
100441,2026-03-17,FC005,FRZ-PIZ-001,1,4.99,CARD,CUS00139,2026-04-16 03:15:00
100441,2026-03-17,FC005,FRS-YGT-002,1,1.49,CARD,CUS00139,2026-04-16 03:15:00
100442,2026-03-17,FC005,BAK-CRS-002,5,2.49,CASH,CUS00022,2026-04-16 03:15:00
100442,2026-03-17,FC005,FRZ-ICE-002,1,7.49,CASH,CUS00022,2026-04-16 03:15:00
100443,2026-03-17,FC005,SNK-CHC-002,1,1.29,CARD,CUS00162,2026-04-16 03:15:00
100443,2026-03-17,FC005,FRS-BTR-004,1,3.49,CARD,CUS00162,2026-04-16 03:15:00
100444,2026-03-17,FC005,SNK-CHP-001,3,1.99,CARD,,2026-04-16 03:15:00
100444,2026-03-17,FC005,FRS-CHD-003,2,2.29,CARD,,2026-04-16 03:15:00
100444,2026-03-17,FC005,BAK-BRD-001,1,1.19,CARD,,2026-04-16 03:15:00
100445,2026-03-17,FC005,BAK-CRS-002,2,2.49,CASH,CUS00019,2026-04-16 03:15:00
100445,2026-03-17,FC005,FRZ-ICE-002,1,7.49,CASH,CUS00019,2026-04-16 03:15:00
100446,2026-03-17,FC005,BEV-COL-001,1,1.49,CARD,,2026-04-16 03:15:00
100446,2026-03-17,FC005,BEV-COL-001,1,1.49,CARD,,2026-04-16 03:15:00
100446,2026-03-17,FC005,FRS-MLK-001,1,1.29,CARD,,2026-04-16 03:15:00
100447,2026-03-17,FC005,FRS-CHD-003,2,2.29,ONLINE,CUS00185,2026-04-16 03:15:00
100448,2026-03-17,FC005,PRD-APL-004,4,1.79,CASH,,2026-04-16 03:15:00
100448,2026-03-17,FC005,FRS-BTR-004,1,3.49,CASH,,2026-04-16 03:15:00
100449,2026-03-17,FC005,BEV-WAT-003,1,2.79,CARD,,2026-04-16 03:15:00
100449,2026-03-17,FC005,SNK-CHC-002,1,1.29,CARD,,2026-04-16 03:15:00
100450,2026-03-17,FC005,FRZ-ICE-002,1,7.49,CARD,CUS00192,2026-04-16 03:15:00
100451,2026-03-17,FC005,FRS-MLK-001,2,1.29,CARD,CUS00187,2026-04-16 03:15:00
100451,2026-03-17,FC005,FRZ-ICE-002,1,7.49,CARD,CUS00187,2026-04-16 03:15:00
100452,2026-03-17,FC005,FRZ-ICE-002,1,7.49,CARD,,2026-04-16 03:15:00
100453,2026-03-17,FC005,BAK-SRD-003,1,3.99,CARD,CUS00190,2026-04-16 03:15:00
100454,2026-03-17,FC005,BAK-BGL-004,2,1.99,CARD,CUS00042,2026-04-16 03:15:00
100454,2026-03-17,FC005,PRD-BAN-001,1,0.99,CARD,CUS00042,2026-04-16 03:15:00
100455,2026-03-17,FC005,FRZ-ICE-002,1,7.49,CASH,,2026-04-16 03:15:00
100456,2026-03-17,FC005,FRS-BTR-004,1,3.49,CARD,CUS00018,2026-04-16 03:15:00
100456,2026-03-17,FC005,FRZ-FRI-003,1,2.49,CARD,CUS00018,2026-04-16 03:15:00
100457,2026-03-17,FC005,FRS-BTR-004,1,3.49,CARD,CUS00168,2026-04-16 03:15:00
100458,2026-03-17,FC005,PRD-BRC-003,2,1.29,CARD,CUS00125,2026-04-16 03:15:00
100459,2026-03-17,FC005,FRZ-FRI-003,1,2.49,ONLINE,,2026-04-16 03:15:00
100460,2026-03-17,FC005,BAK-BGL-004,2,1.99,CARD,CUS00002,2026-04-16 03:15:00
100461,2026-03-17,FC005,PRD-APL-004,1,1.79,CARD,,2026-04-16 03:15:00
100461,2026-03-17,FC005,SNK-NUT-004,1,3.49,CARD,,2026-04-16 03:15:00
100462,2026-03-17,FC005,BEV-BER-004,2,6.49,CARD,CUS00199,2026-04-16 03:15:00
100462,2026-03-17,FC005,BAK-CRS-002,2,2.49,CARD,CUS00199,2026-04-16 03:15:00
100463,2026-03-17,FC005,BAK-SRD-003,1,3.99,ONLINE,CUS00036,2026-04-16 03:15:00
100464,2026-03-17,FC005,FRZ-PIZ-001,2,4.99,CASH,CUS00020,2026-04-16 03:15:00
100464,2026-03-17,FC005,FRZ-FRI-003,2,2.49,CASH,CUS00020,2026-04-16 03:15:00
100464,2026-03-17,FC005,FRZ-FRI-003,1,2.49,CASH,CUS00020,2026-04-16 03:15:00
100465,2026-03-17,FC005,SNK-CHP-001,2,1.99,CARD,CUS00139,2026-04-16 03:15:00
100466,2026-03-17,FC005,SNK-NUT-004,3,3.49,ONLINE,CUS00198,2026-04-16 03:15:00
100467,2026-03-17,FC005,PRD-APL-004,1,1.79,CARD,CUS00024,2026-04-16 03:15:00
100468,2026-03-17,FC005,SNK-CHC-002,1,1.29,ONLINE,,2026-04-16 03:15:00
100468,2026-03-17,FC005,FRZ-PIZ-001,1,4.99,ONLINE,,2026-04-16 03:15:00
100469,2026-03-17,FC005,SNK-CHC-002,3,1.29,ONLINE,,2026-04-16 03:15:00
100470,2026-03-17,FC005,FRS-YGT-002,1,1.49,CARD,,2026-04-16 03:15:00
100471,2026-03-17,FC005,FRS-YGT-002,2,1.49,CARD,CUS00095,2026-04-16 03:15:00
100471,2026-03-17,FC005,FRZ-PIZ-001,4,4.99,CARD,CUS00095,2026-04-16 03:15:00
100472,2026-03-17,FC005,FRS-YGT-002,5,1.49,CASH,CUS00117,2026-04-16 03:15:00
100473,2026-03-17,FC005,SNK-CHP-001,3,1.99,ONLINE,,2026-04-16 03:15:00
100474,2026-03-17,FC005,BAK-CRS-002,1,2.49,ONLINE,CUS00140,2026-04-16 03:15:00
100474,2026-03-17,FC005,BEV-COL-001,1,1.49,ONLINE,CUS00140,2026-04-16 03:15:00
100474,2026-03-17,FC005,SNK-CHP-001,3,1.99,ONLINE,CUS00140,2026-04-16 03:15:00
100475,2026-03-17,FC005,BEV-COL-001,1,1.49,ONLINE,CUS00058,2026-04-16 03:15:00
100476,2026-03-17,FC005,FRS-MLK-001,1,1.29,ONLINE,CUS00124,2026-04-16 03:15:00
100476,2026-03-17,FC005,BAK-BRD-001,1,1.19,ONLINE,CUS00124,2026-04-16 03:15:00
100476,2026-03-17,FC005,BAK-BGL-004,1,1.99,ONLINE,CUS00124,2026-04-16 03:15:00
100477,2026-03-17,FC005,PRD-APL-004,2,1.79,CARD,CUS00048,2026-04-16 03:15:00
100477,2026-03-17,FC005,FRS-BTR-004,2,3.49,CARD,CUS00048,2026-04-16 03:15:00
100478,2026-03-17,FC005,SNK-CHC-002,1,1.29,CARD,CUS00030,2026-04-16 03:15:00
100478,2026-03-17,FC005,BAK-SRD-003,2,3.99,CARD,CUS00030,2026-04-16 03:15:00
100479,2026-03-17,FC005,BAK-BRD-001,2,1.19,CASH,CUS00063,2026-04-16 03:15:00
100479,2026-03-17,FC005,BAK-CRS-002,1,2.49,CASH,CUS00063,2026-04-16 03:15:00
100480,2026-03-17,FC005,FRS-YGT-002,1,1.49,CARD,,2026-04-16 03:15:00
100480,2026-03-17,FC005,BAK-CRS-002,1,2.49,CARD,,2026-04-16 03:15:00
100481,2026-03-17,FC005,SNK-NUT-004,2,3.49,CASH,,2026-04-16 03:15:00
100481,2026-03-17,FC005,PRD-TOM-002,4,1.39,CASH,,2026-04-16 03:15:00
100482,2026-03-17,FC005,BEV-BER-004,1,6.49,CARD,,2026-04-16 03:15:00
100483,2026-03-17,FC005,BAK-CRS-002,2,2.49,ONLINE,,2026-04-16 03:15:00
100483,2026-03-17,FC005,FRZ-PIZ-001,1,4.99,ONLINE,,2026-04-16 03:15:00
100483,2026-03-17,FC005,SNK-NUT-004,2,3.49,ONLINE,,2026-04-16 03:15:00
100484,2026-03-17,FC005,BAK-BGL-004,1,1.99,CASH,,2026-04-16 03:15:00
100484,2026-03-17,FC005,BAK-BRD-001,1,1.19,CASH,,2026-04-16 03:15:00
100484,2026-03-17,FC005,BAK-SRD-003,1,3.99,CASH,,2026-04-16 03:15:00
100485,2026-03-17,FC005,FRZ-PEA-004,1,1.59,CARD,,2026-04-16 03:15:00
100485,2026-03-17,FC005,BEV-BER-004,4,6.49,CARD,,2026-04-16 03:15:00
100485,2026-03-17,FC005,FRZ-PEA-004,1,1.59,CARD,,2026-04-16 03:15:00
100486,2026-03-17,FC005,BEV-BER-004,2,6.49,CASH,CUS00031,2026-04-16 03:15:00
100486,2026-03-17,FC005,FRZ-PEA-004,1,1.59,CASH,CUS00031,2026-04-16 03:15:00
100486,2026-03-17,FC005,FRS-MLK-001,3,1.29,CASH,CUS00031,2026-04-16 03:15:00
100487,2026-03-17,FC005,BEV-OJU-002,1,2.49,ONLINE,,2026-04-16 03:15:00
100487,2026-03-17,FC005,FRS-YGT-002,2,1.49,ONLINE,,2026-04-16 03:15:00
100487,2026-03-17,FC005,BEV-OJU-002,1,2.49,ONLINE,,2026-04-16 03:15:00
100488,2026-03-17,FC005,PRD-APL-004,2,1.79,CARD,,2026-04-16 03:15:00
100488,2026-03-17,FC005,SNK-NUT-004,4,3.49,CARD,,2026-04-16 03:15:00
100488,2026-03-17,FC005,SNK-BSC-003,2,2.79,CARD,,2026-04-16 03:15:00
100489,2026-03-17,FC005,FRS-CHD-003,1,2.29,CARD,CUS00197,2026-04-16 03:15:00
100489,2026-03-17,FC005,FRZ-ICE-002,1,7.49,CARD,CUS00197,2026-04-16 03:15:00
100490,2026-03-17,FC005,FRZ-FRI-003,1,2.49,CASH,,2026-04-16 03:15:00
100491,2026-03-17,FC005,BEV-OJU-002,1,2.49,CARD,CUS00053,2026-04-16 03:15:00
100491,2026-03-17,FC005,BAK-BRD-001,1,1.19,CARD,CUS00053,2026-04-16 03:15:00
100492,2026-03-17,FC005,FRZ-FRI-003,1,2.49,CARD,CUS00138,2026-04-16 03:15:00
100492,2026-03-17,FC005,PRD-BAN-001,5,0.99,CARD,CUS00138,2026-04-16 03:15:00
100493,2026-03-17,FC005,BEV-BER-004,1,6.49,ONLINE,CUS00142,2026-04-16 03:15:00
100494,2026-03-17,FC005,PRD-APL-004,2,1.79,ONLINE,CUS00079,2026-04-16 03:15:00
100494,2026-03-17,FC005,BEV-COL-001,2,1.49,ONLINE,CUS00079,2026-04-16 03:15:00
100495,2026-03-17,FC005,BEV-WAT-003,2,2.79,CARD,,2026-04-16 03:15:00
100495,2026-03-17,FC005,BAK-CRS-002,1,2.49,CARD,,2026-04-16 03:15:00
100495,2026-03-17,FC005,FRZ-PIZ-001,1,4.99,CARD,,2026-04-16 03:15:00
100496,2026-03-17,FC005,BAK-CRS-002,1,2.49,CASH,,2026-04-16 03:15:00
100497,2026-03-17,FC006,FRZ-PEA-004,1,1.59,CARD,CUS00038,2026-04-16 03:15:00
100498,2026-03-17,FC006,FRS-YGT-002,2,1.49,ONLINE,CUS00021,2026-04-16 03:15:00
100499,2026-03-17,FC006,PRD-TOM-002,2,1.39,ONLINE,CUS00168,2026-04-16 03:15:00
100499,2026-03-17,FC006,FRZ-PEA-004,1,1.59,ONLINE,CUS00168,2026-04-16 03:15:00
100499,2026-03-17,FC006,BAK-CRS-002,2,2.49,ONLINE,CUS00168,2026-04-16 03:15:00
100499,2026-03-17,FC006,BEV-WAT-003,1,2.79,ONLINE,CUS00168,2026-04-16 03:15:00
100500,2026-03-17,FC006,PRD-TOM-002,1,1.39,ONLINE,,2026-04-16 03:15:00
100500,2026-03-17,FC006,FRZ-PEA-004,1,1.59,ONLINE,,2026-04-16 03:15:00
100500,2026-03-17,FC006,SNK-BSC-003,1,2.79,ONLINE,,2026-04-16 03:15:00
100501,2026-03-17,FC006,BAK-CRS-002,1,2.49,CASH,CUS00062,2026-04-16 03:15:00
100502,2026-03-17,FC006,BEV-COL-001,2,1.49,CARD,CUS00172,2026-04-16 03:15:00
100503,2026-03-17,FC006,FRS-CHD-003,1,2.29,CASH,,2026-04-16 03:15:00
100503,2026-03-17,FC006,SNK-NUT-004,3,3.49,CASH,,2026-04-16 03:15:00
100504,2026-03-17,FC006,FRZ-PEA-004,5,1.59,CARD,CUS00071,2026-04-16 03:15:00
100504,2026-03-17,FC006,BEV-WAT-003,4,2.79,CARD,CUS00071,2026-04-16 03:15:00
100504,2026-03-17,FC006,FRZ-FRI-003,1,2.49,CARD,CUS00071,2026-04-16 03:15:00
100505,2026-03-17,FC006,FRZ-PIZ-001,1,4.99,CASH,CUS00144,2026-04-16 03:15:00
100506,2026-03-17,FC006,FRZ-ICE-002,3,7.49,CARD,,2026-04-16 03:15:00
100506,2026-03-17,FC006,FRZ-FRI-003,1,2.49,CARD,,2026-04-16 03:15:00
100506,2026-03-17,FC006,BEV-WAT-003,5,2.79,CARD,,2026-04-16 03:15:00
100506,2026-03-17,FC006,FRZ-FRI-003,1,2.49,CARD,,2026-04-16 03:15:00
100507,2026-03-17,FC006,SNK-CHC-002,1,1.29,CARD,CUS00199,2026-04-16 03:15:00
100508,2026-03-17,FC006,FRS-CHD-003,1,2.29,CARD,CUS00030,2026-04-16 03:15:00
100508,2026-03-17,FC006,BAK-BGL-004,2,1.99,CARD,CUS00030,2026-04-16 03:15:00
100509,2026-03-17,FC006,FRZ-ICE-002,1,7.49,ONLINE,CUS00091,2026-04-16 03:15:00
100510,2026-03-17,FC006,SNK-CHC-002,2,1.29,CARD,CUS00024,2026-04-16 03:15:00
100510,2026-03-17,FC006,PRD-BRC-003,1,1.29,CARD,CUS00024,2026-04-16 03:15:00
100510,2026-03-17,FC006,BAK-CRS-002,1,2.49,CARD,CUS00024,2026-04-16 03:15:00
100511,2026-03-17,FC006,BAK-CRS-002,4,2.49,CARD,,2026-04-16 03:15:00
100512,2026-03-17,FC006,SNK-NUT-004,1,3.49,CARD,,2026-04-16 03:15:00
100512,2026-03-17,FC006,SNK-NUT-004,1,3.49,CARD,,2026-04-16 03:15:00
100513,2026-03-17,FC006,PRD-APL-004,1,1.79,ONLINE,CUS00064,2026-04-16 03:15:00
100514,2026-03-17,FC006,FRZ-PEA-004,1,1.59,CARD,,2026-04-16 03:15:00
100515,2026-03-17,FC006,PRD-APL-004,2,1.79,CARD,,2026-04-16 03:15:00
100515,2026-03-17,FC006,BEV-BER-004,3,6.49,CARD,,2026-04-16 03:15:00
100515,2026-03-17,FC006,FRZ-FRI-003,3,2.49,CARD,,2026-04-16 03:15:00
100516,2026-03-17,FC006,PRD-BAN-001,1,0.99,ONLINE,,2026-04-16 03:15:00
100516,2026-03-17,FC006,FRZ-FRI-003,1,2.49,ONLINE,,2026-04-16 03:15:00
100517,2026-03-17,FC006,FRZ-PIZ-001,1,4.99,CASH,CUS00139,2026-04-16 03:15:00
100517,2026-03-17,FC006,SNK-CHC-002,2,1.29,CASH,CUS00139,2026-04-16 03:15:00
100518,2026-03-17,FC006,PRD-BRC-003,2,1.29,CARD,CUS00133,2026-04-16 03:15:00
100518,2026-03-17,FC006,FRS-MLK-001,2,1.29,CARD,CUS00133,2026-04-16 03:15:00
100519,2026-03-17,FC006,PRD-BAN-001,1,0.99,ONLINE,CUS00093,2026-04-16 03:15:00
100520,2026-03-17,FC006,PRD-APL-004,1,1.79,CARD,CUS00157,2026-04-16 03:15:00
100521,2026-03-17,FC006,PRD-APL-004,3,1.79,CARD,CUS00193,2026-04-16 03:15:00
100521,2026-03-17,FC006,PRD-BAN-001,1,0.99,CARD,CUS00193,2026-04-16 03:15:00
100522,2026-03-17,FC006,FRS-BTR-004,2,3.49,CARD,,2026-04-16 03:15:00
100522,2026-03-17,FC006,BAK-BGL-004,2,1.99,CARD,,2026-04-16 03:15:00
100523,2026-03-17,FC006,BEV-BER-004,3,6.49,CARD,CUS00190,2026-04-16 03:15:00
100523,2026-03-17,FC006,BAK-CRS-002,1,2.49,CARD,CUS00190,2026-04-16 03:15:00
100523,2026-03-17,FC006,BAK-BRD-001,5,1.19,CARD,CUS00190,2026-04-16 03:15:00
100524,2026-03-17,FC006,BEV-BER-004,1,6.49,CARD,CUS00185,2026-04-16 03:15:00
100524,2026-03-17,FC006,FRZ-ICE-002,3,7.49,CARD,CUS00185,2026-04-16 03:15:00
100524,2026-03-17,FC006,FRS-YGT-002,1,1.49,CARD,CUS00185,2026-04-16 03:15:00
100525,2026-03-17,FC006,SNK-CHP-001,1,1.99,CARD,CUS00066,2026-04-16 03:15:00
100525,2026-03-17,FC006,SNK-NUT-004,1,3.49,CARD,CUS00066,2026-04-16 03:15:00
100526,2026-03-17,FC006,PRD-APL-004,1,1.79,CARD,,2026-04-16 03:15:00
100527,2026-03-17,FC006,BAK-SRD-003,2,3.99,ONLINE,,2026-04-16 03:15:00
100528,2026-03-17,FC006,PRD-APL-004,1,1.79,CARD,CUS00200,2026-04-16 03:15:00
100528,2026-03-17,FC006,FRZ-PIZ-001,1,4.99,CARD,CUS00200,2026-04-16 03:15:00
100529,2026-03-17,FC006,FRZ-PEA-004,1,1.59,CARD,,2026-04-16 03:15:00
100529,2026-03-17,FC006,SNK-CHP-001,4,1.99,CARD,,2026-04-16 03:15:00
100530,2026-03-17,FC006,BEV-OJU-002,2,2.49,CARD,,2026-04-16 03:15:00
100530,2026-03-17,FC006,FRZ-FRI-003,1,2.49,CARD,,2026-04-16 03:15:00
100530,2026-03-17,FC006,FRS-CHD-003,1,2.29,CARD,,2026-04-16 03:15:00
100531,2026-03-17,FC006,SNK-BSC-003,1,2.79,CARD,CUS00168,2026-04-16 03:15:00
100532,2026-03-17,FC006,SNK-NUT-004,2,3.49,CARD,CUS00114,2026-04-16 03:15:00
100532,2026-03-17,FC006,BEV-WAT-003,1,2.79,CARD,CUS00114,2026-04-16 03:15:00
