snapshot_date,store_id,product_sku,quantity_on_hand,reorder_point,_ingested_at
2026-03-25,FC004,BAK-BGL-004,108,15,2026-04-16 03:15:00
2026-03-25,FC004,PRD-BAN-001,102,15,2026-04-16 03:15:00
2026-03-25,FC004,PRD-TOM-002,123,15,2026-04-16 03:15:00
2026-03-25,FC004,PRD-BRC-003,6,15,2026-04-16 03:15:00
2026-03-25,FC004,PRD-APL-004,67,15,2026-04-16 03:15:00
2026-03-25,FC004,BEV-COL-001,59,15,2026-04-16 03:15:00
2026-03-25,FC004,BEV-OJU-002,10,15,2026-04-16 03:15:00
2026-03-25,FC004,BEV-WAT-003,126,15,2026-04-16 03:15:00
2026-03-25,FC004,BEV-BER-004,114,15,2026-04-16 03:15:00
2026-03-25,FC004,FRZ-PIZ-001,70,15,2026-04-16 03:15:00
2026-03-25,FC004,FRZ-ICE-002,145,15,2026-04-16 03:15:00
2026-03-25,FC004,FRZ-FRI-003,111,15,2026-04-16 03:15:00
2026-03-25,FC004,FRZ-PEA-004,71,15,2026-04-16 03:15:00
2026-03-25,FC004,SNK-CHP-001,71,15,2026-04-16 03:15:00
2026-03-25,FC004,SNK-CHC-002,116,15,2026-04-16 03:15:00
2026-03-25,FC004,SNK-BSC-003,119,15,2026-04-16 03:15:00
2026-03-25,FC004,SNK-NUT-004,58,15,2026-04-16 03:15:00
2026-03-25,FC005,FRS-MLK-001,90,30,2026-04-16 03:15:00
2026-03-25,FC005,FRS-YGT-002,31,30,2026-04-16 03:15:00
2026-03-25,FC005,FRS-CHD-003,58,30,2026-04-16 03:15:00
2026-03-25,FC005,FRS-BTR-004,43,30,2026-04-16 03:15:00
2026-03-25,FC005,BAK-BRD-001,51,30,2026-04-16 03:15:00
2026-03-25,FC005,BAK-CRS-002,98,30,2026-04-16 03:15:00
2026-03-25,FC005,BAK-SRD-003,25,30,2026-04-16 03:15:00
2026-03-25,FC005,BAK-BGL-004,79,30,2026-04-16 03:15:00
2026-03-25,FC005,PRD-BAN-001,79,30,2026-04-16 03:15:00
2026-03-25,FC005,PRD-TOM-002,33,30,2026-04-16 03:15:00
2026-03-25,FC005,PRD-BRC-003,52,30,2026-04-16 03:15:00
2026-03-25,FC005,PRD-APL-004,50,30,2026-04-16 03:15:00
2026-03-25,FC005,BEV-COL-001,34,30,2026-04-16 03:15:00
2026-03-25,FC005,BEV-OJU-002,30,30,2026-04-16 03:15:00
2026-03-25,FC005,BEV-WAT-003,149,30,2026-04-16 03:15:00
2026-03-25,FC005,BEV-BER-004,88,30,2026-04-16 03:15:00
2026-03-25,FC005,FRZ-PIZ-001,137,30,2026-04-16 03:15:00
2026-03-25,FC005,FRZ-ICE-002,31,30,2026-04-16 03:15:00
2026-03-25,FC005,FRZ-FRI-003,46,30,2026-04-16 03:15:00
2026-03-25,FC005,FRZ-PEA-004,61,30,2026-04-16 03:15:00
2026-03-25,FC005,SNK-CHP-001,84,30,2026-04-16 03:15:00
2026-03-25,FC005,SNK-CHC-002,34,30,2026-04-16 03:15:00
2026-03-25,FC005,SNK-BSC-003,29,30,2026-04-16 03:15:00
2026-03-25,FC005,SNK-NUT-004,134,30,2026-04-16 03:15:00
2026-03-25,FC006,FRS-MLK-001,73,30,2026-04-16 03:15:00
2026-03-25,FC006,FRS-YGT-002,122,30,2026-04-16 03:15:00
2026-03-25,FC006,FRS-CHD-003,97,30,2026-04-16 03:15:00
2026-03-25,FC006,FRS-BTR-004,80,30,2026-04-16 03:15:00
2026-03-25,FC006,BAK-BRD-001,48,30,2026-04-16 03:15:00
2026-03-25,FC006,BAK-CRS-002,58,30,2026-04-16 03:15:00
2026-03-25,FC006,BAK-SRD-003,92,30,2026-04-16 03:15:00
2026-03-25,FC006,BAK-BGL-004,140,30,2026-04-16 03:15:00
2026-03-25,FC006,PRD-BAN-001,44,30,2026-04-16 03:15:00
2026-03-25,FC006,PRD-TOM-002,45,30,2026-04-16 03:15:00
2026-03-25,FC006,PRD-BRC-003,31,30,2026-04-16 03:15:00
2026-03-25,FC006,PRD-APL-004,41,30,2026-04-16 03:15:00
2026-03-25,FC006,BEV-COL-001,27,30,2026-04-16 03:15:00
2026-03-25,FC006,BEV-OJU-002,156,30,2026-04-16 03:15:00
2026-03-25,FC006,BEV-WAT-003,90,30,2026-04-16 03:15:00
2026-03-25,FC006,BEV-BER-004,37,30,2026-04-16 03:15:00
2026-03-25,FC006,FRZ-PIZ-001,71,30,2026-04-16 03:15:00
2026-03-25,FC006,FRZ-ICE-002,129,30,2026-04-16 03:15:00
2026-03-25,FC006,FRZ-FRI-003,43,30,2026-04-16 03:15:00
2026-03-25,FC006,FRZ-PEA-004,37,30,2026-04-16 03:15:00
2026-03-25,FC006,SNK-CHP-001,18,30,2026-04-16 03:15:00
2026-03-25,FC006,SNK-CHC-002,11,30,2026-04-16 03:15:00
2026-03-25,FC006,SNK-BSC-003,37,30,2026-04-16 03:15:00
2026-03-25,FC006,SNK-NUT-004,36,30,2026-04-16 03:15:00
2026-03-25,FC007,FRS-MLK-001,15,15,2026-04-16 03:15:00
2026-03-25,FC007,FRS-YGT-002,89,15,2026-04-16 03:15:00
2026-03-25,FC007,FRS-CHD-003,69,15,2026-04-16 03:15:00
2026-03-25,FC007,FRS-BTR-004,90,15,2026-04-16 03:15:00
2026-03-25,FC007,BAK-BRD-001,117,15,2026-04-16 03:15:00
2026-03-25,FC007,BAK-CRS-002,145,15,2026-04-16 03:15:00
2026-03-25,FC007,BAK-SRD-003,93,15,2026-04-16 03:15:00
2026-03-25,FC007,BAK-BGL-004,34,15,2026-04-16 03:15:00
2026-03-25,FC007,PRD-BAN-001,106,15,2026-04-16 03:15:00
2026-03-25,FC007,PRD-TOM-002,76,15,2026-04-16 03:15:00
2026-03-25,FC007,PRD-BRC-003,114,15,2026-04-16 03:15:00
2026-03-25,FC007,PRD-APL-004,73,15,2026-04-16 03:15:00
2026-03-25,FC007,BEV-COL-001,73,15,2026-04-16 03:15:00
2026-03-25,FC007,BEV-OJU-002,18,15,2026-04-16 03:15:00
2026-03-25,FC007,BEV-WAT-003,2,15,2026-04-16 03:15:00
2026-03-25,FC007,BEV-BER-004,159,15,2026-04-16 03:15:00
2026-03-25,FC007,FRZ-PIZ-001,85,15,2026-04-16 03:15:00
2026-03-25,FC007,FRZ-ICE-002,34,15,2026-04-16 03:15:00
2026-03-25,FC007,FRZ-FRI-003,81,15,2026-04-16 03:15:00
2026-03-25,FC007,FRZ-PEA-004,104,15,2026-04-16 03:15:00
2026-03-25,FC007,SNK-CHP-001,171,15,2026-04-16 03:15:00
2026-03-25,FC007,SNK-CHC-002,65,15,2026-04-16 03:15:00
2026-03-25,FC007,SNK-BSC-003,110,15,2026-04-16 03:15:00
2026-03-25,FC007,SNK-NUT-004,32,15,2026-04-16 03:15:00
2026-03-25,FC008,FRS-MLK-001,28,15,2026-04-16 03:15:00
2026-03-25,FC008,FRS-YGT-002,45,15,2026-04-16 03:15:00
2026-03-25,FC008,FRS-CHD-003,39,15,2026-04-16 03:15:00
2026-03-25,FC008,FRS-BTR-004,90,15,2026-04-16 03:15:00
2026-03-25,FC008,BAK-BRD-001,132,15,2026-04-16 03:15:00
2026-03-25,FC008,BAK-CRS-002,111,15,2026-04-16 03:15:00
2026-03-25,FC008,BAK-SRD-003,0,15,2026-04-16 03:15:00
2026-03-25,FC008,BAK-BGL-004,86,15,2026-04-16 03:15:00
2026-03-25,FC008,PRD-BAN-001,82,15,2026-04-16 03:15:00
2026-03-25,FC008,PRD-TOM-002,78,15,2026-04-16 03:15:00
2026-03-25,FC008,PRD-BRC-003,127,15,2026-04-16 03:15:00
2026-03-25,FC008,PRD-APL-004,62,15,2026-04-16 03:15:00
2026-03-25,FC008,BEV-COL-001,75,15,2026-04-16 03:15:00
2026-03-25,FC008,BEV-OJU-002,150,15,2026-04-16 03:15:00
2026-03-25,FC008,BEV-WAT-003,123,15,2026-04-16 03:15:00
2026-03-25,FC008,BEV-BER-004,75,15,2026-04-16 03:15:00
2026-03-25,FC008,FRZ-PIZ-001,43,15,2026-04-16 03:15:00
2026-03-25,FC008,FRZ-ICE-002,35,15,2026-04-16 03:15:00
2026-03-25,FC008,FRZ-FRI-003,54,15,2026-04-16 03:15:00
2026-03-25,FC008,FRZ-PEA-004,90,15,2026-04-16 03:15:00
2026-03-25,FC008,SNK-CHP-001,109,15,2026-04-16 03:15:00
2026-03-25,FC008,SNK-CHC-002,0,15,2026-04-16 03:15:00
2026-03-25,FC008,SNK-BSC-003,54,15,2026-04-16 03:15:00
2026-03-25,FC008,SNK-NUT-004,72,15,2026-04-16 03:15:00
2026-03-26,FC001,FRS-MLK-001,87,30,2026-04-16 03:15:00
2026-03-26,FC001,FRS-YGT-002,75,30,2026-04-16 03:15:00
2026-03-26,FC001,FRS-CHD-003,80,30,2026-04-16 03:15:00
2026-03-26,FC001,FRS-BTR-004,67,30,2026-04-16 03:15:00
2026-03-26,FC001,BAK-BRD-001,53,30,2026-04-16 03:15:00
2026-03-26,FC001,BAK-CRS-002,48,30,2026-04-16 03:15:00
2026-03-26,FC001,BAK-SRD-003,84,30,2026-04-16 03:15:00
2026-03-26,FC001,BAK-BGL-004,54,30,2026-04-16 03:15:00
2026-03-26,FC001,PRD-BAN-001,72,30,2026-04-16 03:15:00
2026-03-26,FC001,PRD-TOM-002,63,30,2026-04-16 03:15:00
2026-03-26,FC001,PRD-BRC-003,103,30,2026-04-16 03:15:00
2026-03-26,FC001,PRD-APL-004,76,30,2026-04-16 03:15:00
2026-03-26,FC001,BEV-COL-001,76,30,2026-04-16 03:15:00
2026-03-26,FC001,BEV-OJU-002,79,30,2026-04-16 03:15:00
2026-03-26,FC001,BEV-WAT-003,25,30,2026-04-16 03:15:00
2026-03-26,FC001,BEV-BER-004,99,30,2026-04-16 03:15:00
2026-03-26,FC001,FRZ-PIZ-001,82,30,2026-04-16 03:15:00
2026-03-26,FC001,FRZ-ICE-002,93,30,2026-04-16 03:15:00
2026-03-26,FC001,FRZ-FRI-003,44,30,2026-04-16 03:15:00
2026-03-26,FC001,FRZ-PEA-004,72,30,2026-04-16 03:15:00
2026-03-26,FC001,SNK-CHP-001,44,30,2026-04-16 03:15:00
2026-03-26,FC001,SNK-CHC-002,93,30,2026-04-16 03:15:00
2026-03-26,FC001,SNK-BSC-003,39,30,2026-04-16 03:15:00
2026-03-26,FC001,SNK-NUT-004,21,30,2026-04-16 03:15:00
2026-03-26,FC002,FRS-MLK-001,114,30,2026-04-16 03:15:00
2026-03-26,FC002,FRS-YGT-002,149,30,2026-04-16 03:15:00
2026-03-26,FC002,FRS-CHD-003,28,30,2026-04-16 03:15:00
2026-03-26,FC002,FRS-BTR-004,10,30,2026-04-16 03:15:00
2026-03-26,FC002,BAK-BRD-001,34,30,2026-04-16 03:15:00
2026-03-26,FC002,BAK-CRS-002,114,30,2026-04-16 03:15:00
2026-03-26,FC002,BAK-SRD-003,70,30,2026-04-16 03:15:00
2026-03-26,FC002,BAK-BGL-004,129,30,2026-04-16 03:15:00
2026-03-26,FC002,PRD-BAN-001,61,30,2026-04-16 03:15:00
2026-03-26,FC002,PRD-TOM-002,76,30,2026-04-16 03:15:00
2026-03-26,FC002,PRD-BRC-003,75,30,2026-04-16 03:15:00
2026-03-26,FC002,PRD-APL-004,105,30,2026-04-16 03:15:00
2026-03-26,FC002,BEV-COL-001,91,30,2026-04-16 03:15:00
2026-03-26,FC002,BEV-OJU-002,108,30,2026-04-16 03:15:00
2026-03-26,FC002,BEV-WAT-003,71,30,2026-04-16 03:15:00
2026-03-26,FC002,BEV-BER-004,38,30,2026-04-16 03:15:00
2026-03-26,FC002,FRZ-PIZ-001,96,30,2026-04-16 03:15:00
2026-03-26,FC002,FRZ-ICE-002,40,30,2026-04-16 03:15:00
2026-03-26,FC002,FRZ-FRI-003,0,30,2026-04-16 03:15:00
2026-03-26,FC002,FRZ-PEA-004,112,30,2026-04-16 03:15:00
2026-03-26,FC002,SNK-CHP-001,9,30,2026-04-16 03:15:00
2026-03-26,FC002,SNK-CHC-002,63,30,2026-04-16 03:15:00
2026-03-26,FC002,SNK-BSC-003,61,30,2026-04-16 03:15:00
2026-03-26,FC002,SNK-NUT-004,31,30,2026-04-16 03:15:00
2026-03-26,FC003,FRS-MLK-001,110,30,2026-04-16 03:15:00
2026-03-26,FC003,FRS-YGT-002,45,30,2026-04-16 03:15:00
2026-03-26,FC003,FRS-CHD-003,100,30,2026-04-16 03:15:00
2026-03-26,FC003,FRS-BTR-004,122,30,2026-04-16 03:15:00
2026-03-26,FC003,BAK-BRD-001,19,30,2026-04-16 03:15:00
2026-03-26,FC003,BAK-CRS-002,130,30,2026-04-16 03:15:00
2026-03-26,FC003,BAK-SRD-003,47,30,2026-04-16 03:15:00
2026-03-26,FC003,BAK-BGL-004,30,30,2026-04-16 03:15:00
2026-03-26,FC003,PRD-BAN-001,33,30,2026-04-16 03:15:00
2026-03-26,FC003,PRD-TOM-002,16,30,2026-04-16 03:15:00
2026-03-26,FC003,PRD-BRC-003,53,30,2026-04-16 03:15:00
2026-03-26,FC003,PRD-APL-004,96,30,2026-04-16 03:15:00
2026-03-26,FC003,BEV-COL-001,33,30,2026-04-16 03:15:00
2026-03-26,FC003,BEV-OJU-002,40,30,2026-04-16 03:15:00
2026-03-26,FC003,BEV-WAT-003,67,30,2026-04-16 03:15:00
2026-03-26,FC003,BEV-BER-004,108,30,2026-04-16 03:15:00
2026-03-26,FC003,FRZ-PIZ-001,116,30,2026-04-16 03:15:00
2026-03-26,FC003,FRZ-ICE-002,46,30,2026-04-16 03:15:00
2026-03-26,FC003,FRZ-FRI-003,61,30,2026-04-16 03:15:00
2026-03-26,FC003,FRZ-PEA-004,21,30,2026-04-16 03:15:00
2026-03-26,FC003,SNK-CHP-001,84,30,2026-04-16 03:15:00
2026-03-26,FC003,SNK-CHC-002,31,30,2026-04-16 03:15:00
2026-03-26,FC003,SNK-BSC-003,89,30,2026-04-16 03:15:00
2026-03-26,FC003,SNK-NUT-004,0,30,2026-04-16 03:15:00
2026-03-26,FC004,FRS-MLK-001,85,15,2026-04-16 03:15:00
2026-03-26,FC004,FRS-YGT-002,122,15,2026-04-16 03:15:00
2026-03-26,FC004,FRS-CHD-003,132,15,2026-04-16 03:15:00
2026-03-26,FC004,FRS-BTR-004,66,15,2026-04-16 03:15:00
2026-03-26,FC004,BAK-BRD-001,152,15,2026-04-16 03:15:00
2026-03-26,FC004,BAK-CRS-002,99,15,2026-04-16 03:15:00
2026-03-26,FC004,BAK-SRD-003,44,15,2026-04-16 03:15:00
2026-03-26,FC004,BAK-BGL-004,107,15,2026-04-16 03:15:00
2026-03-26,FC004,PRD-BAN-001,98,15,2026-04-16 03:15:00
2026-03-26,FC004,PRD-TOM-002,114,15,2026-04-16 03:15:00
2026-03-26,FC004,PRD-BRC-003,135,15,2026-04-16 03:15:00
2026-03-26,FC004,PRD-APL-004,59,15,2026-04-16 03:15:00
2026-03-26,FC004,BEV-COL-001,56,15,2026-04-16 03:15:00
2026-03-26,FC004,BEV-OJU-002,7,15,2026-04-16 03:15:00
2026-03-26,FC004,BEV-WAT-003,123,15,2026-04-16 03:15:00
2026-03-26,FC004,BEV-BER-004,110,15,2026-04-16 03:15:00
2026-03-26,FC004,FRZ-PIZ-001,67,15,2026-04-16 03:15:00
2026-03-26,FC004,FRZ-ICE-002,140,15,2026-04-16 03:15:00
2026-03-26,FC004,FRZ-FRI-003,103,15,2026-04-16 03:15:00
2026-03-26,FC004,FRZ-PEA-004,69,15,2026-04-16 03:15:00
2026-03-26,FC004,SNK-CHP-001,63,15,2026-04-16 03:15:00
2026-03-26,FC004,SNK-CHC-002,111,15,2026-04-16 03:15:00
2026-03-26,FC004,SNK-BSC-003,116,15,2026-04-16 03:15:00
2026-03-26,FC004,SNK-NUT-004,54,15,2026-04-16 03:15:00
2026-03-26,FC005,FRS-MLK-001,77,30,2026-04-16 03:15:00
2026-03-26,FC005,FRS-YGT-002,11,30,2026-04-16 03:15:00
2026-03-26,FC005,FRS-CHD-003,39,30,2026-04-16 03:15:00
2026-03-26,FC005,FRS-BTR-004,27,30,2026-04-16 03:15:00
2026-03-26,FC005,BAK-BRD-001,46,30,2026-04-16 03:15:00
2026-03-26,FC005,BAK-CRS-002,82,30,2026-04-16 03:15:00
2026-03-26,FC005,BAK-SRD-003,18,30,2026-04-16 03:15:00
2026-03-26,FC005,BAK-BGL-004,77,30,2026-04-16 03:15:00
2026-03-26,FC005,PRD-BAN-001,76,30,2026-04-16 03:15:00
2026-03-26,FC005,PRD-TOM-002,121,30,2026-04-16 03:15:00
2026-03-26,FC005,PRD-BRC-003,47,30,2026-04-16 03:15:00
2026-03-26,FC005,PRD-APL-004,34,30,2026-04-16 03:15:00
2026-03-26,FC005,BEV-COL-001,121,30,2026-04-16 03:15:00
2026-03-26,FC005,BEV-OJU-002,163,30,2026-04-16 03:15:00
2026-03-26,FC005,BEV-WAT-003,146,30,2026-04-16 03:15:00
2026-03-26,FC005,BEV-BER-004,72,30,2026-04-16 03:15:00
2026-03-26,FC005,FRZ-PIZ-001,121,30,2026-04-16 03:15:00
2026-03-26,FC005,FRZ-ICE-002,12,30,2026-04-16 03:15:00
2026-03-26,FC005,FRZ-FRI-003,29,30,2026-04-16 03:15:00
2026-03-26,FC005,FRZ-PEA-004,46,30,2026-04-16 03:15:00
2026-03-26,FC005,SNK-CHP-001,79,30,2026-04-16 03:15:00
2026-03-26,FC005,SNK-CHC-002,29,30,2026-04-16 03:15:00
2026-03-26,FC005,SNK-BSC-003,11,30,2026-04-16 03:15:00
2026-03-26,FC005,SNK-NUT-004,132,30,2026-04-16 03:15:00
2026-03-26,FC006,FRS-MLK-001,55,30,2026-04-16 03:15:00
2026-03-26,FC006,FRS-YGT-002,113,30,2026-04-16 03:15:00
2026-03-26,FC006,FRS-CHD-003,86,30,2026-04-16 03:15:00
2026-03-26,FC006,FRS-BTR-004,78,30,2026-04-16 03:15:00
2026-03-26,FC006,BAK-BRD-001,43,30,2026-04-16 03:15:00
2026-03-26,FC006,BAK-CRS-002,49,30,2026-04-16 03:15:00
2026-03-26,FC006,BAK-SRD-003,74,30,2026-04-16 03:15:00
2026-03-26,FC006,BAK-BGL-004,132,30,2026-04-16 03:15:00
2026-03-26,FC006,PRD-BAN-001,33,30,2026-04-16 03:15:00
2026-03-26,FC006,PRD-TOM-002,30,30,2026-04-16 03:15:00
2026-03-26,FC006,PRD-BRC-003,27,30,2026-04-16 03:15:00
2026-03-26,FC006,PRD-APL-004,92,30,2026-04-16 03:15:00
2026-03-26,FC006,BEV-COL-001,18,30,2026-04-16 03:15:00
2026-03-26,FC006,BEV-OJU-002,147,30,2026-04-16 03:15:00
2026-03-26,FC006,BEV-WAT-003,79,30,2026-04-16 03:15:00
2026-03-26,FC006,BEV-BER-004,21,30,2026-04-16 03:15:00
2026-03-26,FC006,FRZ-PIZ-001,58,30,2026-04-16 03:15:00
2026-03-26,FC006,FRZ-ICE-002,110,30,2026-04-16 03:15:00
2026-03-26,FC006,FRZ-FRI-003,80,30,2026-04-16 03:15:00
2026-03-26,FC006,FRZ-PEA-004,91,30,2026-04-16 03:15:00
2026-03-26,FC006,SNK-CHP-001,113,30,2026-04-16 03:15:00
2026-03-26,FC006,SNK-CHC-002,6,30,2026-04-16 03:15:00
2026-03-26,FC006,SNK-BSC-003,22,30,2026-04-16 03:15:00
2026-03-26,FC006,SNK-NUT-004,32,30,2026-04-16 03:15:00
2026-03-26,FC007,FRS-MLK-001,12,15,2026-04-16 03:15:00
2026-03-26,FC007,FRS-YGT-002,87,15,2026-04-16 03:15:00
2026-03-26,FC007,FRS-CHD-003,65,15,2026-04-16 03:15:00
2026-03-26,FC007,FRS-BTR-004,85,15,2026-04-16 03:15:00
2026-03-26,FC007,BAK-BRD-001,115,15,2026-04-16 03:15:00
2026-03-26,FC007,BAK-CRS-002,138,15,2026-04-16 03:15:00
2026-03-26,FC007,BAK-SRD-003,86,15,2026-04-16 03:15:00
2026-03-26,FC007,BAK-BGL-004,33,15,2026-04-16 03:15:00
2026-03-26,FC007,PRD-BAN-001,100,15,2026-04-16 03:15:00
2026-03-26,FC007,PRD-TOM-002,72,15,2026-04-16 03:15:00
2026-03-26,FC007,PRD-BRC-003,109,15,2026-04-16 03:15:00
2026-03-26,FC007,PRD-APL-004,71,15,2026-04-16 03:15:00
2026-03-26,FC007,BEV-COL-001,72,15,2026-04-16 03:15:00
2026-03-26,FC007,BEV-OJU-002,84,15,2026-04-16 03:15:00
2026-03-26,FC007,BEV-WAT-003,0,15,2026-04-16 03:15:00
2026-03-26,FC007,BEV-BER-004,150,15,2026-04-16 03:15:00
2026-03-26,FC007,FRZ-PIZ-001,77,15,2026-04-16 03:15:00
2026-03-26,FC007,FRZ-ICE-002,24,15,2026-04-16 03:15:00
2026-03-26,FC007,FRZ-FRI-003,75,15,2026-04-16 03:15:00
2026-03-26,FC007,FRZ-PEA-004,100,15,2026-04-16 03:15:00
2026-03-26,FC007,SNK-CHP-001,163,15,2026-04-16 03:15:00
2026-03-26,FC007,SNK-CHC-002,62,15,2026-04-16 03:15:00
2026-03-26,FC007,SNK-BSC-003,105,15,2026-04-16 03:15:00
2026-03-26,FC007,SNK-NUT-004,29,15,2026-04-16 03:15:00
2026-03-26,FC008,FRS-MLK-001,153,15,2026-04-16 03:15:00
2026-03-26,FC008,FRS-YGT-002,25,15,2026-04-16 03:15:00
2026-03-26,FC008,FRS-CHD-003,25,15,2026-04-16 03:15:00
2026-03-26,FC008,FRS-BTR-004,87,15,2026-04-16 03:15:00
2026-03-26,FC008,BAK-BRD-001,115,15,2026-04-16 03:15:00
2026-03-26,FC008,BAK-CRS-002,108,15,2026-04-16 03:15:00
2026-03-26,FC008,BAK-SRD-003,111,15,2026-04-16 03:15:00
2026-03-26,FC008,BAK-BGL-004,75,15,2026-04-16 03:15:00
2026-03-26,FC008,PRD-BAN-001,69,15,2026-04-16 03:15:00
2026-03-26,FC008,PRD-TOM-002,61,15,2026-04-16 03:15:00
2026-03-26,FC008,PRD-BRC-003,119,15,2026-04-16 03:15:00
2026-03-26,FC008,PRD-APL-004,44,15,2026-04-16 03:15:00
2026-03-26,FC008,BEV-COL-001,69,15,2026-04-16 03:15:00
2026-03-26,FC008,BEV-OJU-002,145,15,2026-04-16 03:15:00
2026-03-26,FC008,BEV-WAT-003,104,15,2026-04-16 03:15:00
2026-03-26,FC008,BEV-BER-004,67,15,2026-04-16 03:15:00
2026-03-26,FC008,FRZ-PIZ-001,77,15,2026-04-16 03:15:00
2026-03-26,FC008,FRZ-ICE-002,17,15,2026-04-16 03:15:00
2026-03-26,FC008,FRZ-FRI-003,39,15,2026-04-16 03:15:00
2026-03-26,FC008,FRZ-PEA-004,88,15,2026-04-16 03:15:00
2026-03-26,FC008,SNK-CHP-001,95,15,2026-04-16 03:15:00
2026-03-26,FC008,SNK-CHC-002,148,15,2026-04-16 03:15:00
2026-03-26,FC008,SNK-BSC-003,34,15,2026-04-16 03:15:00
2026-03-26,FC008,SNK-NUT-004,67,15,2026-04-16 03:15:00
2026-03-27,FC001,FRS-MLK-001,71,30,2026-04-16 03:15:00
2026-03-27,FC001,FRS-YGT-002,60,30,2026-04-16 03:15:00
2026-03-27,FC001,FRS-CHD-003,60,30,2026-04-16 03:15:00
2026-03-27,FC001,FRS-BTR-004,47,30,2026-04-16 03:15:00
2026-03-27,FC001,BAK-BRD-001,35,30,2026-04-16 03:15:00
2026-03-27,FC001,BAK-CRS-002,36,30,2026-04-16 03:15:00
2026-03-27,FC001,BAK-SRD-003,73,30,2026-04-16 03:15:00
2026-03-27,FC001,BAK-BGL-004,48,30,2026-04-16 03:15:00
2026-03-27,FC001,PRD-BAN-001,68,30,2026-04-16 03:15:00
2026-03-27,FC001,PRD-TOM-002,51,30,2026-04-16 03:15:00
2026-03-27,FC001,PRD-BRC-003,99,30,2026-04-16 03:15:00
2026-03-27,FC001,PRD-APL-004,71,30,2026-04-16 03:15:00
2026-03-27,FC001,BEV-COL-001,68,30,2026-04-16 03:15:00
2026-03-27,FC001,BEV-OJU-002,75,30,2026-04-16 03:15:00
2026-03-27,FC001,BEV-WAT-003,14,30,2026-04-16 03:15:00
2026-03-27,FC001,BEV-BER-004,85,30,2026-04-16 03:15:00
2026-03-27,FC001,FRZ-PIZ-001,77,30,2026-04-16 03:15:00
2026-03-27,FC001,FRZ-ICE-002,87,30,2026-04-16 03:15:00
2026-03-27,FC001,FRZ-FRI-003,28,30,2026-04-16 03:15:00
2026-03-27,FC001,FRZ-PEA-004,62,30,2026-04-16 03:15:00
2026-03-27,FC001,SNK-CHP-001,31,30,2026-04-16 03:15:00
2026-03-27,FC001,SNK-CHC-002,91,30,2026-04-16 03:15:00
2026-03-27,FC001,SNK-BSC-003,29,30,2026-04-16 03:15:00
2026-03-27,FC001,SNK-NUT-004,16,30,2026-04-16 03:15:00
2026-03-27,FC002,FRS-MLK-001,106,30,2026-04-16 03:15:00
2026-03-27,FC002,FRS-YGT-002,130,30,2026-04-16 03:15:00
2026-03-27,FC002,FRS-CHD-003,20,30,2026-04-16 03:15:00
2026-03-27,FC002,FRS-BTR-004,150,30,2026-04-16 03:15:00
2026-03-27,FC002,BAK-BRD-001,31,30,2026-04-16 03:15:00
2026-03-27,FC002,BAK-CRS-002,101,30,2026-04-16 03:15:00
2026-03-27,FC002,BAK-SRD-003,54,30,2026-04-16 03:15:00
2026-03-27,FC002,BAK-BGL-004,118,30,2026-04-16 03:15:00
2026-03-27,FC002,PRD-BAN-001,45,30,2026-04-16 03:15:00
2026-03-27,FC002,PRD-TOM-002,74,30,2026-04-16 03:15:00
2026-03-27,FC002,PRD-BRC-003,69,30,2026-04-16 03:15:00
2026-03-27,FC002,PRD-APL-004,93,30,2026-04-16 03:15:00
2026-03-27,FC002,BEV-COL-001,83,30,2026-04-16 03:15:00
2026-03-27,FC002,BEV-OJU-002,104,30,2026-04-16 03:15:00
2026-03-27,FC002,BEV-WAT-003,60,30,2026-04-16 03:15:00
2026-03-27,FC002,BEV-BER-004,30,30,2026-04-16 03:15:00
2026-03-27,FC002,FRZ-PIZ-001,81,30,2026-04-16 03:15:00
2026-03-27,FC002,FRZ-ICE-002,20,30,2026-04-16 03:15:00
2026-03-27,FC002,FRZ-FRI-003,0,30,2026-04-16 03:15:00
2026-03-27,FC002,FRZ-PEA-004,97,30,2026-04-16 03:15:00
2026-03-27,FC002,SNK-CHP-001,0,30,2026-04-16 03:15:00
2026-03-27,FC002,SNK-CHC-002,54,30,2026-04-16 03:15:00
2026-03-27,FC002,SNK-BSC-003,58,30,2026-04-16 03:15:00
2026-03-27,FC002,SNK-NUT-004,19,30,2026-04-16 03:15:00
2026-03-27,FC003,FRS-MLK-001,92,30,2026-04-16 03:15:00
2026-03-27,FC003,FRS-YGT-002,120,30,2026-04-16 03:15:00
2026-03-27,FC003,FRS-CHD-003,96,30,2026-04-16 03:15:00
2026-03-27,FC003,FRS-BTR-004,117,30,2026-04-16 03:15:00
2026-03-27,FC003,BAK-BRD-001,90,30,2026-04-16 03:15:00
2026-03-27,FC003,BAK-CRS-002,124,30,2026-04-16 03:15:00
2026-03-27,FC003,BAK-SRD-003,38,30,2026-04-16 03:15:00
2026-03-27,FC003,BAK-BGL-004,25,30,2026-04-16 03:15:00
2026-03-27,FC003,PRD-BAN-001,29,30,2026-04-16 03:15:00
2026-03-27,FC003,PRD-TOM-002,0,30,2026-04-16 03:15:00
2026-03-27,FC003,PRD-BRC-003,51,30,2026-04-16 03:15:00
2026-03-27,FC003,PRD-APL-004,79,30,2026-04-16 03:15:00
2026-03-27,FC003,BEV-COL-001,17,30,2026-04-16 03:15:00
